person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,pd
22,50000,RENT,3.0,MEDICAL,C,13000,12.23,0,0.26,N,3,0.5119366719686225
26,50000,RENT,0.0,HOMEIMPROVEMENT,B,13000,,0,0.26,N,3,0.4410757890340643
22,33716,OWN,6.0,EDUCATION,A,13750,6.92,0,0.41,N,2,0.2334072093633805
26,95000,MORTGAGE,1.0,PERSONAL,B,24000,10.99,0,0.25,N,3,0.04195848649307441
23,44000,RENT,0.0,HOMEIMPROVEMENT,F,13000,17.26,1,0.3,Y,3,0.9531468603914267
23,95000,MORTGAGE,7.0,VENTURE,B,12000,11.99,0,0.13,N,3,0.010453785810798382
26,50000,RENT,0.0,MEDICAL,C,13000,12.09,0,0.26,N,3,0.5313523678485649
26,95000,MORTGAGE,9.0,EDUCATION,D,25000,16.89,0,0.26,Y,2,0.40801692614880714
24,45996,RENT,1.0,MEDICAL,C,13000,13.47,1,0.28,Y,2,0.5776406445779851
24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,28000,16.49,1,0.34,Y,3,0.92273485053237
24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,35000,11.99,0,0.37,N,2,0.40043702682890736
25,52000,RENT,3.0,PERSONAL,D,13000,15.31,0,0.25,Y,2,0.6766199017022223
25,95000,MORTGAGE,5.0,VENTURE,B,18000,10.99,0,0.19,N,3,0.018942047262855463
22,95000,MORTGAGE,0.0,EDUCATION,A,10400,5.42,0,0.11,N,4,0.007227390481977483
22,52128,RENT,6.0,VENTURE,A,13000,8.94,0,0.25,N,2,0.05552915158349976
23,95000,MORTGAGE,3.0,MEDICAL,A,9950,8.49,0,0.1,N,4,0.014114226374727732
24,95000,MORTGAGE,,MEDICAL,C,5750,,0,0.06,Y,4,0.033182303831599036
22,48000,RENT,3.0,HOMEIMPROVEMENT,A,13000,7.88,1,0.27,N,3,0.30918386972709644
22,95000,MORTGAGE,2.0,MEDICAL,B,5000,10.59,0,0.05,N,2,0.025259296935581245
25,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,11.49,0,0.16,N,3,0.06069446974473857
24,95000,OWN,4.0,HOMEIMPROVEMENT,C,10000,15.23,0,0.11,Y,3,0.020163913439981515
26,54000,RENT,3.0,HOMEIMPROVEMENT,E,13000,17.93,0,0.24,Y,2,0.8103906790228762
22,95000,MORTGAGE,0.0,MEDICAL,A,9000,8.49,0,0.09,N,2,0.017205180593791513
25,55000,RENT,9.0,HOMEIMPROVEMENT,A,13000,7.51,0,0.24,N,4,0.12544656894398726
23,95000,MORTGAGE,6.0,EDUCATION,C,20000,14.17,0,0.21,Y,4,0.03481399770039638
22,33600,OWN,,PERSONAL,C,12000,13.06,0,0.36,Y,4,0.48718534451775214
23,83000,MORTGAGE,7.0,EDUCATION,B,24175,11.11,1,0.29,N,2,0.08716560290591001
26,95000,MORTGAGE,1.0,VENTURE,B,15000,10.37,0,0.16,N,4,0.019906332901222158
24,56000,RENT,2.0,DEBTCONSOLIDATION,B,13000,11.83,0,0.23,N,4,0.2620311478951328
24,95000,OWN,8.0,PERSONAL,C,4800,13.43,0,0.05,N,3,0.009223192981192205
23,33600,OWN,,VENTURE,A,4000,5.79,0,0.12,N,4,0.012925522164532056
23,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,6.92,0,0.05,N,3,0.011517247587860676
26,95000,MORTGAGE,9.0,VENTURE,D,17000,15.65,0,0.18,N,2,0.17284634611156383
25,95000,MORTGAGE,8.0,EDUCATION,B,6800,9.63,0,0.07,N,4,0.01084728668466909
22,60000,RENT,6.0,VENTURE,B,13000,9.99,0,0.22,N,4,0.09431147304870234
21,33600,OWN,6.0,PERSONAL,C,9600,13.98,0,0.29,Y,4,0.17350045259823854
24,95000,MORTGAGE,0.0,MEDICAL,B,12000,10.36,0,0.13,N,4,0.03345389043127808
22,95000,MORTGAGE,0.0,MEDICAL,A,6875,6.54,0,0.07,N,2,0.016625059400583998
22,60000,RENT,0.0,DEBTCONSOLIDATION,A,13000,8.94,0,0.22,N,2,0.16589290049845645
25,62000,RENT,2.0,HOMEIMPROVEMENT,A,13000,6.91,0,0.21,N,2,0.13456118960397026
24,33600,OWN,8.0,VENTURE,A,2500,6.39,0,0.07,N,3,0.013690968948701436
22,95000,MORTGAGE,1.0,EDUCATION,C,7200,12.23,0,0.08,Y,4,0.01887860167235399
21,33600,OWN,5.0,MEDICAL,A,10000,7.88,0,0.3,N,2,0.12424327571600514
26,95000,MORTGAGE,10.0,EDUCATION,A,7275,6.91,0,0.08,N,4,0.005819203257909964
22,64000,RENT,7.0,EDUCATION,D,13000,14.11,0,0.2,Y,3,0.5486057656314548
24,95000,OWN,8.0,EDUCATION,E,25000,16.32,0,0.26,N,3,0.34224905066452405
21,33600,OWN,5.0,VENTURE,B,3000,11.83,0,0.09,N,4,0.02707407155504293
24,65000,RENT,6.0,EDUCATION,C,13000,13.49,0,0.2,Y,2,0.1275109402510335
23,95000,MORTGAGE,2.0,VENTURE,A,4000,7.88,0,0.04,N,3,0.004557086093133826
22,65000,RENT,3.0,EDUCATION,E,13000,,0,0.2,Y,4,0.6115418237768765
22,95000,MORTGAGE,6.0,MEDICAL,A,12000,7.51,0,0.13,N,3,0.01542019141449222
24,65004,RENT,0.0,VENTURE,B,13000,,0,0.2,N,2,0.09576307033753498
24,95000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,18000,7.88,0,0.19,N,2,0.02551711053575344
25,95000,MORTGAGE,4.0,EDUCATION,A,6500,7.14,0,0.07,N,3,0.006339178309956387
23,60000,RENT,3.0,MEDICAL,A,13000,7.66,1,0.22,N,4,0.1311082748132493
21,95000,MORTGAGE,5.0,VENTURE,A,15000,,0,0.16,N,2,0.009620809512431432
24,67500,RENT,1.0,VENTURE,C,13000,13.98,0,0.19,Y,3,0.12363943112961841
26,95000,MORTGAGE,0.0,EDUCATION,D,20000,14.96,0,0.21,N,3,0.2636376493340681
26,95000,MORTGAGE,10.0,VENTURE,B,5000,9.88,0,0.05,N,2,0.007374357705317394
24,95000,MORTGAGE,8.0,VENTURE,D,16000,15.33,0,0.17,N,3,0.16473868640863007
23,95000,MORTGAGE,7.0,EDUCATION,C,15000,12.73,0,0.16,Y,4,0.027811748029870898
24,95000,MORTGAGE,2.0,VENTURE,B,20000,10.62,0,0.21,N,4,0.023771724869197146
24,95000,MORTGAGE,2.0,EDUCATION,A,5000,7.88,0,0.05,N,3,0.005631871290252918
23,69996,RENT,8.0,EDUCATION,B,13000,11.58,0,0.19,N,3,0.1004957191920152
22,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.13,N,4,0.0313519649863998
23,95000,OWN,2.0,EDUCATION,A,10900,7.74,0,0.11,N,4,0.0038389031144975857
24,70000,RENT,0.0,HOMEIMPROVEMENT,A,13000,7.9,0,0.19,N,3,0.12283989278278074
26,95000,OWN,0.0,MEDICAL,A,1000,8.94,0,0.01,N,4,0.0072468698090406
23,95000,MORTGAGE,7.0,PERSONAL,F,25000,18.78,0,0.26,N,4,0.6315493670438577
24,70000,RENT,2.0,DEBTCONSOLIDATION,B,13000,10.0,0,0.19,N,2,0.2351938898035733
26,95000,OWN,5.0,EDUCATION,A,8000,,0,0.08,N,2,0.0035560029105292353
23,95000,MORTGAGE,7.0,EDUCATION,B,14400,11.83,0,0.15,N,3,0.014926815498485438
23,83000,MORTGAGE,5.0,EDUCATION,B,20000,11.83,1,0.24,N,4,0.04042646727880798
23,83000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5000,14.61,1,0.06,N,2,0.3346792783819139
24,75000,RENT,3.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.17,N,4,0.16616488869466745
21,83000,MORTGAGE,5.0,PERSONAL,C,15000,12.84,1,0.18,Y,4,0.057792372894751115
23,95000,MORTGAGE,7.0,PERSONAL,A,6000,7.68,0,0.06,N,3,0.007214362225996304
25,95000,MORTGAGE,0.0,VENTURE,A,4000,8.0,0,0.04,N,4,0.004590217768776492
23,75000,RENT,6.0,DEBTCONSOLIDATION,A,13000,6.91,0,0.17,N,2,0.10049909802180963
21,33009,OWN,5.0,VENTURE,B,12000,11.48,0,0.36,N,4,0.29314120762539675
23,33004,OWN,5.0,EDUCATION,A,5000,8.59,0,0.15,N,4,0.01714331705342407
25,75000,RENT,4.0,DEBTCONSOLIDATION,B,13000,11.48,0,0.17,N,4,0.19369772100778943
23,76000,RENT,3.0,MEDICAL,C,13000,,0,0.17,Y,2,0.22461819719488985
22,95000,MORTGAGE,3.0,PERSONAL,A,10000,9.07,0,0.11,N,3,0.008230703857576018
24,95000,MORTGAGE,4.0,PERSONAL,B,25000,10.08,0,0.26,N,4,0.08069192414668878
25,83195,RENT,9.0,PERSONAL,B,13000,11.71,0,0.16,N,3,0.10893532072119823
24,84000,RENT,3.0,MEDICAL,B,13000,11.83,0,0.15,N,3,0.13526375038246893
25,95000,MORTGAGE,7.0,PERSONAL,A,5000,7.43,0,0.05,N,2,0.006154746072273464
25,95004,OWN,9.0,EDUCATION,B,2800,9.91,0,0.03,N,3,0.005659826345751762
23,86000,RENT,6.0,EDUCATION,B,13000,10.62,0,0.15,N,3,0.06275105659631415
21,83004,MORTGAGE,2.0,DEBTCONSOLIDATION,D,10000,15.28,1,0.12,N,4,0.3517945953780787
24,95004,MORTGAGE,0.0,MEDICAL,C,18000,13.35,0,0.19,N,3,0.07976710876680077
25,87000,RENT,6.0,DEBTCONSOLIDATION,A,13000,7.29,0,0.15,N,2,0.05081742730779521
26,95004,MORTGAGE,10.0,HOMEIMPROVEMENT,B,24250,8.88,0,0.26,N,3,0.11450981645015704
24,95004,MORTGAGE,8.0,VENTURE,A,16000,5.79,0,0.17,N,4,0.008428007309935339
23,90000,RENT,4.0,DEBTCONSOLIDATION,C,13000,12.73,0,0.14,N,2,0.13772291401000009
25,95004,MORTGAGE,9.0,EDUCATION,A,18000,7.51,0,0.19,N,4,0.011664597297776916
23,95004,MORTGAGE,4.0,VENTURE,A,10000,7.51,0,0.11,N,4,0.004884692421443074
22,95004,OWN,6.0,EDUCATION,B,7200,10.95,0,0.08,N,4,0.006905908176948891
24,90000,RENT,0.0,PERSONAL,A,13000,8.94,0,0.14,N,4,0.03267290043385504
25,95111,MORTGAGE,9.0,PERSONAL,C,18000,14.72,0,0.19,N,4,0.040252259770723275
24,83290,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,9.32,1,0.07,N,3,0.02011389852514325
23,95327,OWN,4.0,VENTURE,A,4325,7.74,0,0.05,N,2,0.0024245957416546417
21,95400,MORTGAGE,0.0,PERSONAL,A,12000,5.42,0,0.13,N,2,0.010719694615747597
26,95400,MORTGAGE,8.0,PERSONAL,C,5000,12.68,0,0.05,N,3,0.016066063618250786
26,69700,RENT,4.0,MEDICAL,D,13000,14.42,1,0.16,Y,2,0.7285361606963512
24,110000,RENT,4.0,DEBTCONSOLIDATION,A,13000,8.9,0,0.12,N,2,0.050103839197257395
26,110400,RENT,9.0,EDUCATION,A,13000,7.9,0,0.12,N,3,0.019630012902719034
24,95610,MORTGAGE,8.0,VENTURE,B,6000,10.99,0,0.06,N,4,0.008493688496700659
23,95620,MORTGAGE,7.0,EDUCATION,D,13500,14.96,0,0.14,Y,4,0.13305268662283715
24,90100,RENT,6.0,MEDICAL,B,13000,12.69,1,0.12,N,4,0.0789753149387863
24,33000,OWN,7.0,VENTURE,A,14000,,0,0.42,N,2,0.19041424038601182
23,120000,RENT,7.0,PERSONAL,B,13000,11.71,0,0.11,N,4,0.04908451634864233
26,108000,RENT,3.0,HOMEIMPROVEMENT,D,13000,15.99,1,0.12,Y,3,0.4802396677922402
24,83904,MORTGAGE,8.0,DEBTCONSOLIDATION,D,16000,16.07,1,0.19,Y,4,0.4676394501596242
25,96000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,21000,14.65,0,0.22,N,3,0.07654281978667973
24,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,35000,7.9,0,0.36,N,4,0.21157251706228633
25,96000,MORTGAGE,4.0,VENTURE,B,10925,12.69,0,0.11,N,4,0.010139571878805573
22,71400,MORTGAGE,4.0,MEDICAL,C,21600,15.27,1,0.26,Y,2,0.2750335616286779
22,96000,MORTGAGE,0.0,EDUCATION,A,3000,7.9,0,0.03,N,3,0.006368160849946658
22,96000,MORTGAGE,4.0,EDUCATION,B,5500,12.69,0,0.06,N,3,0.014829668695011311
25,96000,MORTGAGE,9.0,PERSONAL,D,35000,18.25,0,0.36,Y,2,0.7890217228199409
22,96000,MORTGAGE,6.0,EDUCATION,C,6000,13.49,0,0.06,N,3,0.015826779609689395
23,96000,MORTGAGE,4.0,PERSONAL,A,9000,6.62,0,0.09,N,4,0.00849312554029382
25,96000,MORTGAGE,9.0,MEDICAL,A,14000,6.03,0,0.15,N,3,0.016639945618597187
23,96000,MORTGAGE,5.0,PERSONAL,A,1500,6.62,0,0.02,N,3,0.0065005876934287
26,96000,MORTGAGE,10.0,HOMEIMPROVEMENT,E,24000,19.42,0,0.25,N,4,0.45035158114347007
25,57840,RENT,5.0,MEDICAL,B,13600,9.99,0,0.24,N,2,0.22981420233592653
24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.05,N,4,0.011147402438155948
25,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,35000,7.49,0,0.36,N,3,0.24476726934593765
25,68000,RENT,2.0,DEBTCONSOLIDATION,B,13600,10.0,0,0.2,N,3,0.23692641974562453
22,70000,RENT,5.0,PERSONAL,A,13600,7.29,0,0.19,N,4,0.06828533728002155
24,96000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4800,11.99,0,0.05,N,3,0.023267033431561803
26,96000,MORTGAGE,3.0,PERSONAL,A,10000,5.42,0,0.1,N,3,0.008247430833037644
22,70000,RENT,6.0,PERSONAL,B,13600,12.21,0,0.19,N,4,0.1262180512321144
25,73000,RENT,9.0,PERSONAL,B,13600,11.99,0,0.19,N,2,0.12639304679465013
23,78625,RENT,3.0,PERSONAL,B,13600,9.88,0,0.17,N,3,0.11305285958465106
25,96000,MORTGAGE,10.0,VENTURE,A,20000,6.99,0,0.21,N,3,0.010826396348309746
23,96000,MORTGAGE,2.0,MEDICAL,A,12000,7.49,0,0.13,N,4,0.016805547736583853
24,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,5.99,0,0.11,N,2,0.012101654572768607
23,85000,RENT,5.0,PERSONAL,A,13600,6.03,0,0.16,N,3,0.05779937791490361
24,96000,MORTGAGE,6.0,VENTURE,A,12000,5.42,0,0.13,N,4,0.005081265915088429
25,33000,OWN,7.0,VENTURE,B,8000,10.38,0,0.24,N,2,0.038483376668756744
23,96000,OWN,8.0,MEDICAL,C,8000,13.49,0,0.08,N,3,0.020094310064962175
24,96000,MORTGAGE,8.0,VENTURE,A,4200,5.99,0,0.04,N,3,0.003829019161050281
26,64900,RENT,4.0,MEDICAL,B,13625,,0,0.21,N,3,0.21499452910583075
23,96000,MORTGAGE,7.0,EDUCATION,A,4000,5.42,0,0.04,N,2,0.0049187629192305096
23,96000,MORTGAGE,1.0,EDUCATION,A,10000,7.49,0,0.1,N,3,0.007489225632049254
22,96000,MORTGAGE,6.0,EDUCATION,A,9000,7.49,0,0.09,N,4,0.006269156890131719
25,33000,RENT,0.0,DEBTCONSOLIDATION,E,13650,16.35,1,0.41,N,4,0.9919696391509798
21,33000,OWN,2.0,EDUCATION,C,11000,13.11,0,0.33,Y,3,0.4546465246420616
24,96000,MORTGAGE,2.0,VENTURE,B,4200,,0,0.04,N,4,0.008785347439115094
24,33000,OWN,9.0,VENTURE,C,8000,14.26,0,0.24,Y,3,0.051195460298329026
21,33000,OWN,4.0,EDUCATION,D,5000,14.61,0,0.15,Y,3,0.2978691149920199
25,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,5000,16.02,1,0.06,N,3,0.339872748779948
26,96000,MORTGAGE,6.0,MEDICAL,B,20000,11.11,0,0.21,N,4,0.05506413233343367
23,96000,MORTGAGE,2.0,PERSONAL,A,7000,5.79,0,0.07,N,3,0.009095469110455995
26,96000,MORTGAGE,4.0,VENTURE,B,11625,10.0,0,0.12,N,3,0.010159827379662444
26,96000,MORTGAGE,10.0,VENTURE,A,8000,7.29,0,0.08,N,4,0.00457247188951387
22,96000,MORTGAGE,6.0,VENTURE,C,25000,13.8,0,0.26,N,4,0.06608926719900719
23,96000,MORTGAGE,0.0,VENTURE,B,20000,11.11,0,0.21,N,2,0.02529321045119473
23,33000,OWN,5.0,VENTURE,B,3600,11.58,0,0.11,N,4,0.024015204177356305
25,45000,RENT,3.0,MEDICAL,E,13650,18.79,1,0.3,N,2,0.9308583487741332
25,96000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18250,11.11,0,0.19,N,4,0.0523414195061222
25,71400,MORTGAGE,9.0,MEDICAL,D,25000,14.09,1,0.3,N,2,0.7227387141966908
22,96000,MORTGAGE,2.0,EDUCATION,A,12000,,0,0.13,N,3,0.008518563347911347
26,96000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,5.79,0,0.17,N,2,0.02697203626060145
21,30000,RENT,0.0,DEBTCONSOLIDATION,D,13750,15.05,1,0.46,Y,4,0.9892794510610503
25,35000,RENT,0.0,DEBTCONSOLIDATION,A,13750,7.51,1,0.39,N,4,0.8103113893121435
25,84000,MORTGAGE,9.0,PERSONAL,D,3500,14.84,1,0.04,N,2,0.17241963557939932
22,96000,MORTGAGE,3.0,EDUCATION,A,20000,7.88,0,0.21,N,3,0.01503840712621937
26,32956,OWN,10.0,MEDICAL,A,10000,8.49,0,0.3,N,3,0.11863132645435112
22,53591,RENT,6.0,EDUCATION,D,13750,14.96,0,0.26,N,2,0.7840358042127978
23,96000,MORTGAGE,1.0,VENTURE,B,5000,10.38,0,0.05,N,4,0.008668517731952183
21,32868,OWN,2.0,VENTURE,C,2500,13.61,0,0.08,Y,3,0.04282651164294938
23,32800,OWN,3.0,VENTURE,A,8000,7.29,0,0.24,N,3,0.020887226830749988
22,96000,MORTGAGE,4.0,VENTURE,A,8000,7.88,0,0.08,N,4,0.005328929118044707
24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.51,0,0.16,N,4,0.025597280145004026
22,32760,OWN,2.0,VENTURE,C,7000,11.78,0,0.21,Y,4,0.056100575306459184
23,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,7.51,0,0.05,N,2,0.011236267118770587
24,32700,OWN,8.0,EDUCATION,A,4200,7.29,0,0.13,N,2,0.017631427085233527
24,96000,MORTGAGE,8.0,MEDICAL,B,2000,10.38,0,0.02,N,3,0.02154413996015242
24,79000,RENT,2.0,HOMEIMPROVEMENT,A,13800,8.49,0,0.17,N,2,0.10347041636776323
25,80600,RENT,9.0,PERSONAL,B,13800,11.99,0,0.17,N,3,0.10893532072119823
25,96000,MORTGAGE,6.0,EDUCATION,B,20000,,0,0.21,N,2,0.027365128789525985
25,96000,OWN,0.0,EDUCATION,B,4000,9.88,0,0.04,N,3,0.006679934963498294
24,105000,RENT,2.0,VENTURE,A,13800,7.66,0,0.13,N,2,0.020182910013221825
22,96000,MORTGAGE,3.0,VENTURE,B,5000,10.99,0,0.05,N,4,0.007991993187218889
26,96000,MORTGAGE,3.0,EDUCATION,C,12000,13.11,0,0.13,N,4,0.018240040994136248
23,96000,MORTGAGE,4.0,EDUCATION,B,20000,10.99,0,0.21,N,3,0.029994561882482833
23,32500,OWN,2.0,VENTURE,C,5000,13.99,0,0.15,Y,3,0.041430095385560785
25,32500,OWN,9.0,MEDICAL,B,3600,,0,0.11,N,4,0.06515943946086607
26,96000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.1,N,4,0.02878411828153968
22,71400,MORTGAGE,2.0,MEDICAL,D,15000,14.96,1,0.18,Y,3,0.531861411579581
26,71400,OWN,9.0,MEDICAL,E,16500,16.45,1,0.2,N,3,0.41710423377218286
26,117500,RENT,0.0,VENTURE,A,13800,7.49,0,0.12,N,3,0.01913127282770892
24,32500,OWN,2.0,EDUCATION,D,5600,14.42,0,0.17,N,3,0.35645966313709276
26,96000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,20000,16.7,0,0.21,N,4,0.4667418671138175
25,96000,MORTGAGE,0.0,VENTURE,B,5000,11.83,0,0.05,N,4,0.008764223046505103
25,76400,RENT,3.0,VENTURE,B,13900,10.62,0,0.18,N,4,0.07435933911953793
21,96000,OWN,1.0,EDUCATION,B,7000,12.53,0,0.07,N,4,0.008258769116468752
24,96000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,6000,13.92,0,0.06,Y,4,0.029258213959669186
26,42000,RENT,3.0,VENTURE,A,14000,6.92,1,0.33,N,2,0.3959356782570377
23,96000,OTHER,3.0,EDUCATION,E,12000,,0,0.13,Y,2,0.3840924196291894
26,42000,RENT,4.0,DEBTCONSOLIDATION,B,14000,9.45,1,0.33,N,2,0.8054740322221992
22,96000,MORTGAGE,3.0,EDUCATION,C,11400,13.04,0,0.12,Y,2,0.01700748643364546
25,84000,MORTGAGE,0.0,EDUCATION,F,2125,15.01,1,0.03,Y,4,0.2630497859749866
24,42996,RENT,2.0,MEDICAL,A,14000,7.51,1,0.33,N,2,0.6808501079045575
23,96060,MORTGAGE,7.0,MEDICAL,A,10000,5.42,0,0.1,N,2,0.01353151711743525
24,96216,MORTGAGE,5.0,VENTURE,A,14400,7.88,0,0.15,N,4,0.005787959162920232
23,96260,MORTGAGE,,EDUCATION,D,25200,15.65,0,0.26,N,2,0.43906999025809895
26,96300,MORTGAGE,10.0,PERSONAL,A,15000,6.17,0,0.16,N,3,0.014157933052004171
22,96384,MORTGAGE,6.0,VENTURE,B,18000,10.25,0,0.19,N,3,0.019145062929684126
25,96500,MORTGAGE,0.0,PERSONAL,A,10000,6.17,0,0.1,N,2,0.00955566560908741
26,96500,MORTGAGE,4.0,VENTURE,A,18000,7.51,0,0.19,N,4,0.009918914672986386
24,96500,MORTGAGE,1.0,EDUCATION,E,14000,17.19,0,0.15,N,4,0.2036858966024264
26,96640,OTHER,8.0,EDUCATION,B,25000,11.58,0,0.26,N,2,0.17251709722262423
25,96720,MORTGAGE,9.0,EDUCATION,A,18000,7.9,0,0.19,N,4,0.011786308641380049
25,39000,RENT,4.0,PERSONAL,D,14000,16.49,1,0.36,N,3,0.9626341393456839
24,96900,MORTGAGE,8.0,DEBTCONSOLIDATION,A,9300,6.17,0,0.1,N,2,0.014355738700913322
23,97000,MORTGAGE,5.0,EDUCATION,B,12000,9.91,0,0.12,N,2,0.012020102675174161
25,97000,MORTGAGE,9.0,PERSONAL,C,8000,,0,0.08,N,4,0.020308444004103705
24,97000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,6400,15.96,0,0.07,Y,2,0.037641803094285615
26,97000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.04,N,4,0.011205511864925521
23,72250,MORTGAGE,7.0,MEDICAL,D,35000,15.99,1,0.41,N,2,0.9169300007358018
22,97000,MORTGAGE,4.0,PERSONAL,A,5000,6.99,0,0.05,N,4,0.006864320315216976
22,46000,RENT,6.0,EDUCATION,A,14000,8.49,0,0.3,N,4,0.16779898017922076
23,97000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,6.62,0,0.16,N,2,0.02887746876881898
24,40000,RENT,4.0,MEDICAL,D,14000,15.58,1,0.35,Y,3,0.9770135024038318
24,97000,MORTGAGE,6.0,PERSONAL,B,8000,11.11,0,0.08,N,4,0.014816119808216876
23,46800,RENT,4.0,EDUCATION,B,14000,10.37,0,0.3,N,3,0.3040107310775354
23,97000,OWN,7.0,MEDICAL,B,15000,9.63,0,0.15,N,4,0.018789692687325717
24,97000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,22000,12.68,0,0.23,N,3,0.09636746689764741
23,97000,MORTGAGE,0.0,PERSONAL,E,15000,16.4,0,0.15,Y,3,0.25739882234690403
24,46800,RENT,4.0,DEBTCONSOLIDATION,A,14000,7.88,0,0.3,N,4,0.33320152048187973
22,97000,MORTGAGE,6.0,EDUCATION,A,12975,6.91,0,0.13,N,4,0.007587084008574855
26,97000,MORTGAGE,4.0,MEDICAL,C,6000,13.61,0,0.06,N,3,0.0360631251705838
23,97000,MORTGAGE,1.0,PERSONAL,A,5000,7.51,0,0.05,N,3,0.007400426452203767
24,97000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.61,0,0.07,Y,4,0.028664644001880377
23,42000,RENT,2.0,PERSONAL,D,14000,16.89,1,0.33,N,3,0.9644089529391003
25,97000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000,14.59,0,0.26,N,2,0.5926695611922397
23,97000,MORTGAGE,7.0,EDUCATION,A,4800,,0,0.05,N,2,0.004961307648653291
22,97000,MORTGAGE,6.0,MEDICAL,C,10000,13.57,0,0.1,Y,3,0.03618942084494996
24,49150,RENT,,EDUCATION,B,14000,11.71,0,0.28,N,3,0.256967652594559
23,97000,MORTGAGE,8.0,PERSONAL,E,4000,16.32,0,0.04,Y,3,0.1502425892339251
26,44000,RENT,10.0,DEBTCONSOLIDATION,D,14000,14.83,1,0.32,N,2,0.9093247562175945
23,97000,MORTGAGE,7.0,VENTURE,C,1800,,0,0.02,Y,2,0.01017187497755816
22,97000,MORTGAGE,0.0,EDUCATION,C,7500,11.34,0,0.08,Y,4,0.018781367110887875
24,97000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,12000,10.28,0,0.12,N,2,0.037339644462901424
26,85200,MORTGAGE,5.0,HOMEIMPROVEMENT,E,14000,,1,0.16,Y,2,0.4654409505860448
26,97333,OWN,3.0,HOMEIMPROVEMENT,A,10000,5.99,0,0.1,N,2,0.007449858455105301
24,50000,RENT,2.0,HOMEIMPROVEMENT,B,14000,9.88,0,0.28,N,2,0.4338851442331526
24,50004,RENT,0.0,EDUCATION,B,14000,12.21,0,0.28,N,3,0.2778001507154406
25,85584,MORTGAGE,10.0,DEBTCONSOLIDATION,E,24000,17.19,1,0.28,Y,2,0.7619050130487268
23,97600,MORTGAGE,7.0,MEDICAL,A,14500,7.51,0,0.15,N,2,0.016500958019739605
25,97700,MORTGAGE,6.0,PERSONAL,A,8000,7.49,0,0.08,N,2,0.007844874016360883
24,97700,MORTGAGE,5.0,VENTURE,B,25000,11.12,0,0.26,N,3,0.04824540380401297
26,97700,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10400,9.32,0,0.11,N,3,0.01681308043300605
23,97781,MORTGAGE,7.0,MEDICAL,A,5575,6.54,0,0.06,N,3,0.012352473861014821
23,97781,MORTGAGE,7.0,VENTURE,A,15000,6.54,0,0.15,N,3,0.006216965127552813
23,52000,RENT,7.0,EDUCATION,A,14000,6.91,0,0.27,N,3,0.13738135137362867
23,32000,OWN,7.0,EDUCATION,C,3500,15.27,0,0.11,N,3,0.04382089259569088
22,85992,MORTGAGE,6.0,DEBTCONSOLIDATION,D,3500,14.74,1,0.04,Y,3,0.27646406818585634
24,98000,OWN,8.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.12,N,3,0.006828323855338528
23,52800,RENT,4.0,VENTURE,C,14000,14.27,0,0.27,N,3,0.27951117886544685
24,98000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,10000,11.71,0,0.1,N,3,0.02530412068251847
24,98000,MORTGAGE,8.0,VENTURE,A,10000,6.62,0,0.1,N,3,0.004803527145310572
21,53000,RENT,2.0,EDUCATION,C,14000,14.65,0,0.26,N,3,0.3529330742359232
